id	citation_pmid	citation_url	citation_desc
tsk_4a57abb9498ef	20121990	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20121990&retmode=ref&cmd=prlinks	Effects of health status on word finding in aging.
tsk_4a57abb949900	19750408	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19750408&retmode=ref&cmd=prlinks	Effort indicators within the California Verbal Learning Test-II (CVLT-II).
tsk_4a57abb949900	11939700	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11939700&retmode=ref&cmd=prlinks	New semantic and serial clustering indices for the California Verbal Learning Test-Second Edition: background, rationale, and formulae.
tsk_4a57abb949912	16169565	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16169565&retmode=ref&cmd=prlinks	The Cambridge Face Memory Test: results for neurologically intact individuals and an investigation of its validity using inverted face stimuli and prosopagnosic participants.
tsk_4a57abb949912	20877561	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20877561&retmode=ref&cmd=prlinks	Facial identity recognition in the broader autism phenotype.
tsk_4a57abb949912	19921582	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19921582&retmode=ref&cmd=prlinks	Diagnosing prosopagnosia: effects of ageing, sex, and participant-stimulus ethnic match on the Cambridge Face Memory Test and Cambridge Face Perception Test.
tsk_4a57abb949923	11459110	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11459110&retmode=ref&cmd=prlinks	Verbal and design fluency in patients with frontal lobe lesions.
tsk_4a57abb949923	15558183	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15558183&retmode=ref&cmd=prlinks	Category fluency test: effects of age, gender and education on total scores, clustering and switching in Brazilian Portuguese-speaking subjects.
tsk_4a57abb949923	11105466	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11105466&retmode=ref&cmd=prlinks	Category fluency test: normative data for English- and Spanish-speaking elderly.
tsk_4a57abb949934	21791247	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21791247&retmode=ref&cmd=prlinks	Brain microstructural correlates of visuospatial choice reaction time in children.
tsk_4a57abb949934	5830165	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=5830165&retmode=ref&cmd=prlinks	Serial choice reaction-time as a function of response versus signal-and-response repetition.
tsk_4a57abb949934			http://www.cantab.com/cantab-tests-Choice-Reaction-Time.asp?t=Attention
tsk_4a57abb949934	16043199	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16043199&retmode=ref&cmd=prlinks	Effect of chronic caffeine intake on choice reaction time, mood, and visual vigilance.
tsk_4a57abb949934	2746267	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=2746267&retmode=ref&cmd=prlinks	Reaction time after head injury: fatigue, divided and focused attention, and consistency of performance.
tsk_4a57abb949934	7219181	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7219181&retmode=ref&cmd=prlinks	Response selection in choice reaction time: test of a buffer model.
tsk_4a57abb9499a8	17890511	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17890511&retmode=ref&cmd=prlinks	Comparison of language skills of adjudicated and nonadjudicated adolescent males and females.
tsk_4a57abb9499a8	12296335	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12296335&retmode=ref&cmd=prlinks	Receptive and expressive language skills of children with five years of experience using a cochlear implant.
tsk_4a57abb9499b8	896012	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=896012&retmode=ref&cmd=prlinks	Human cerebral asymmetry in color discrimination.
tsk_4a57abb9499b8	21216454	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21216454&retmode=ref&cmd=prlinks	Aphasic patients exhibit a reversal of hemispheric asymmetries in categorical color discrimination.
tsk_4a57abb9499c7	2247545	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=2247545&retmode=ref&cmd=prlinks	Cognitive event-related potential components during continuous recognition memory for pictures.
tsk_4a57abb9499c7	10764098	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10764098&retmode=ref&cmd=prlinks	A mechanistic account of the mirror effect for word frequency: a computational model of remember-know judgments in a continuous recognition paradigm.
tsk_4a57abb9499d5	18842669	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18842669&retmode=ref&cmd=prlinks	Functional dissociations of risk and reward processing in the medial prefrontal cortex.
tsk_4a57abb9499d5	17958709	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17958709&retmode=ref&cmd=prlinks	Neural correlates of adaptive decision making for risky gains and losses.
tsk_4a57abb9499e3	23189041	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23189041&retmode=ref&cmd=prlinks	Closing the loop in primate prefrontal cortex: inter-laminar processing.
tsk_4a57abb9499e3	23319041	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23319041&retmode=ref&cmd=prlinks	Neural correlates of spatial working memory load in a delayed match-to-sample saccade task.
tsk_4a57abb9499e3			http://www.cantab.com/cantab-tests-Delayed-Matching-to-Sample.asp?t=Visual%20Memory
tsk_4a57abb9499e3	14741317	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14741317&retmode=ref&cmd=prlinks	An event-related fMRI study of the neurobehavioral impact of sleep deprivation on performance of a delayed-match-to-sample task.
tsk_4a57abb9499e3	15820629	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15820629&retmode=ref&cmd=prlinks	An event-related fMRI study of the neural networks underlying the encoding, maintenance, and retrieval phase in a delayed-match-to-sample task.
tsk_4a57abb9499f1	16494684	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16494684&retmode=ref&cmd=prlinks	A large-scale neurocomputational model of task-oriented behavior selection and working memory in prefrontal cortex.
tsk_4a57abb9499f1	1308191	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=1308191&retmode=ref&cmd=prlinks	Neuronal activity in the hippocampus during delayed non-match to sample performance in rats: evidence for hippocampal processing in recognition memory.
tsk_4a57abb9499ff	24218156	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24218156&retmode=ref&cmd=prlinks	Normative data for measuring performance change on parallel forms of a 15-word list recall test.
tsk_4a57abb9499ff	24240637	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24240637&retmode=ref&cmd=prlinks	10-minute delayed recall from the modified mini-mental state test predicts Alzheimer&#39;s disease pathology.
tsk_4a57abb9499ff	10195224	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10195224&retmode=ref&cmd=prlinks	Amygdala activity related to enhanced memory for pleasant and aversive stimuli.
tsk_4a57abb9499ff	11333847	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11333847&retmode=ref&cmd=prlinks	Hyperhomocysteinemia associated with poor recall in the third National Health and Nutrition Examination Survey.
tsk_4a57abb949a0d	7365098	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7365098&retmode=ref&cmd=prlinks	Processing deficiencies of learning-disabled children who perform poorly on the Digit Span Test.
tsk_4a57abb949a0d	6657855	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=6657855&retmode=ref&cmd=prlinks	P300 latency correlates with digit span.
tsk_4a57abb949a0d	21602179	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21602179&retmode=ref&cmd=prlinks	The Value of the WISC-IV Digit Span Subtest in Detecting Noncredible Performance during Pediatric Neuropsychological Examinations.
tsk_4a57abb949a25			Verbal mediation in the WAIS Digit Symbol subtest.
tsk_4a57abb949a25	19631255	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19631255&retmode=ref&cmd=prlinks	Cortical areas related to performance of WAIS Digit Symbol Test: a functional imaging study.
tsk_4a57abb949a25	6630550	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=6630550&retmode=ref&cmd=prlinks	Neuropsychological impairment scale (NIS): initial validation study using trailmaking test (A & B) and WAIS digit symbol (scaled score) in a mixed grouping of psychiatric, neurological, and normal patients.
tsk_4a57abb949a25	15288329	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15288329&retmode=ref&cmd=prlinks	Speed and memory in the WAIS-III Digit Symbol--Coding subtest across the adult lifespan.
tsk_4a57abb949a25	11778571	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11778571&retmode=ref&cmd=prlinks	Memory and motor skill components of the WAIS-III Digit Symbol-Coding subtest.
tsk_4a57abb949a33	17405669	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17405669&retmode=ref&cmd=prlinks	Long-term memory for verbal and visual information in Down syndrome and Williams syndrome: performance on the Doors and People test.
tsk_4a57abb949a33	10560919	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10560919&retmode=ref&cmd=prlinks	Impaired recognition memory on the Doors and People Test after damage limited to the hippocampal region.
tsk_4a57abb949a41	19716770	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19716770&retmode=ref&cmd=prlinks	Incidence of atypical handedness in epilepsy and its association with clinical factors.
tsk_4a57abb949a41	15513238	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15513238&retmode=ref&cmd=prlinks	Towards an improved measure of the Edinburgh Handedness Inventory: a one-factor congeneric measurement model using confirmatory factor analysis.
tsk_4a57abb949a41	20178282	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20178282&retmode=ref&cmd=prlinks	Differences by sex and handedness in right and left femur bone mineral densities.
tsk_4a57abb949a4f	20974260	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20974260&retmode=ref&cmd=prlinks	Linking inter-individual differences in neural activation and behavior to intrinsic brain dynamics.
tsk_4a57abb949a4f	20079856	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20079856&retmode=ref&cmd=prlinks	Inter-individual differences in resting-state functional connectivity predict task-induced BOLD activity.
tsk_4a57abb949a4f	17919929	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17919929&retmode=ref&cmd=prlinks	Competition between functional brain networks mediates behavioral variability.
tsk_4a57abb949a4f	11766139	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11766139&retmode=ref&cmd=prlinks	The Eriksen flanker effect revisited.
tsk_4a57abb949a4f	21470571	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21470571&retmode=ref&cmd=prlinks	Sex differences in electrophysiological indices of conflict monitoring.
tsk_4a57abb949a4f	8936397	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8936397&retmode=ref&cmd=prlinks	N200 in the flanker task as a neurobehavioral tool for investigating executive control.
tsk_4a57abb949a5d			http://www.cantab.com/cantab-tests-Intra-Extra-Dimensional-Set-Shift.asp?t=Executive%20Function
tsk_4a57abb949a5d	19497334	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19497334&retmode=ref&cmd=prlinks	Behavioural measures of frontal lobe function in a population of young social drinkers with binge drinking pattern.
tsk_4a57abb949a5d	20732630	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20732630&retmode=ref&cmd=prlinks	Cognitive inflexibility and frontal-cortical activation in pediatric obsessive-compulsive disorder.
tsk_4a57abb949a5d	16816237	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16816237&retmode=ref&cmd=prlinks	Motor inhibition and cognitive flexibility in obsessive-compulsive disorder and trichotillomania.
tsk_4a57abb949a6a	20001128	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20001128&retmode=ref&cmd=prlinks	Fearful faces influence attentional control processes in anxious youth and adults.
tsk_4a57abb949a6a	21349341	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21349341&retmode=ref&cmd=prlinks	Individual differences in neural activity during a facial expression vs. identity working memory task.
tsk_4a57abb949a6a	11167061	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11167061&retmode=ref&cmd=prlinks	Activity in fusiform face area modulated as a function of working memory load.
tsk_4a57abb949a78	21569258	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21569258&retmode=ref&cmd=prlinks	Nicotine Dependence among Rural-Urban Migrants in China.
tsk_4a57abb949a78	11800217	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11800217&retmode=ref&cmd=prlinks	The Fagerstrom Test for Nicotine Dependence and the Diagnostic Interview Schedule: do they diagnose the same smokers?
tsk_4a57abb949a78	8197891	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8197891&retmode=ref&cmd=prlinks	Reliability of the Fagerstrom Tolerance Questionnaire and the Fagerstrom Test for Nicotine Dependence.
tsk_4a57abb949a78	21622493	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21622493&retmode=ref&cmd=prlinks	Smoking and Predictors of Nicotine Dependence in a Homeless Population.
tsk_4a57abb949a85	10671401	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10671401&retmode=ref&cmd=prlinks	Verbal working memory impairment in schizophrenia patients and their first-degree relatives: evidence from the digit span task.
tsk_4a57abb949a93	23289626	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23289626&retmode=ref&cmd=prlinks	Factor structure, construct validity, and age- and education-based normative data for the Parametric Go/No-Go Test.
tsk_4a57abb949a93	23316862	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23316862&retmode=ref&cmd=prlinks	Overcoming limitations of the ERP method with Residue Iteration Decomposition (RIDE): A demonstration in go/no-go experiments.
tsk_4a57abb949a93			http://www.cantab.com/cantab-tests-Affective-Go-No-go.asp?t=Decision%20Making%20and%20Response%20Control
tsk_4a57abb949a93	21565360	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21565360&retmode=ref&cmd=prlinks	Is the go/no-go lexical decision task preferable to the yes/no task with developing readers?
tsk_4a57abb949a93	21610544	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21610544&retmode=ref&cmd=prlinks	Event-related potential correlates of inhibition in bipolar disorder.
tsk_4a57abb949a93	9559953	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9559953&retmode=ref&cmd=prlinks	The time course of brain activations during response inhibition: evidence from event-related potentials in a go/no go task.
tsk_4a57abb949aa1	18708179	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18708179&retmode=ref&cmd=prlinks	Monocular oral reading performance after amblyopia treatment in children.
tsk_4a57abb949aa1	20603057	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20603057&retmode=ref&cmd=prlinks	Oral reading after treatment of dense congenital unilateral cataract.
tsk_4a57abb949aae	16571517	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16571517&retmode=ref&cmd=prlinks	A test of central coherence theory: can adults with high-functioning autism or Asperger syndrome integrate fragments of an object?
tsk_4a57abb949aae	14591258	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14591258&retmode=ref&cmd=prlinks	Hooper Visual Organization Test performance in lateralized brain injury.
tsk_4a57abb949abc	21630034	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21630034&retmode=ref&cmd=prlinks	Non-verbal memory measured by Rey-Osterrieth Complex Figure B: normative data.
tsk_4a57abb949abc	21486518	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21486518&retmode=ref&cmd=prlinks	Women have Farther to Fall: Gender Differences Between Normal Elderly and Alzheimer&#39;s Disease in Verbal Memory Engender Better Detection of Alzheimer&#39;s Disease in Women.
tsk_4a57abb949abc	21526444	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21526444&retmode=ref&cmd=prlinks	Nicotine effects on immediate and delayed verbal memory after substance use detoxification.
tsk_4a57abb949aca	17695361	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17695361&retmode=ref&cmd=prlinks	Multidimensional normative ratings for the International Affective Picture System.
tsk_4a57abb949aca	16629294	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16629294&retmode=ref&cmd=prlinks	Emotional category data on images from the International Affective Picture System.
tsk_4a57abb949aca	18522062	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18522062&retmode=ref&cmd=prlinks	Age-related differences in valence and arousal ratings of pictures from the International Affective Picture System (IAPS): do ratings become more extreme with age?
tsk_4a57abb949ad7			http://www.cantab.com/cantab-tests-Intra-Extra-Dimensional-Set-Shift.asp?t=Executive%20Function
tsk_4a57abb949ad7	20849932	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20849932&retmode=ref&cmd=prlinks	Fos expression in the brains of rats performing an attentional set-shifting task.
tsk_4a57abb949ad7	18628272	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18628272&retmode=ref&cmd=prlinks	Reinforcement and reversal learning in first-episode psychosis.
tsk_4a57abb949ad7	16816237	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16816237&retmode=ref&cmd=prlinks	Motor inhibition and cognitive flexibility in obsessive-compulsive disorder and trichotillomania.
tsk_4a57abb949ae5	21332527	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21332527&retmode=ref&cmd=prlinks	Decision making and response inhibition as predictors of heavy alcohol use: a prospective study.
tsk_4a57abb949ae5	18787233	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18787233&retmode=ref&cmd=prlinks	Distinct roles of prefrontal cortical subregions in the Iowa Gambling Task.
tsk_4a57abb949ae5	8039375	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8039375&retmode=ref&cmd=prlinks	Insensitivity to future consequences following damage to human prefrontal cortex.
tsk_4a57abb949af3	9390366	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9390366&retmode=ref&cmd=prlinks	Efficiency of the Ishihara test for identifying red-green colour deficiency.
tsk_4a57abb949af3	20883353	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20883353&retmode=ref&cmd=prlinks	Identification of red-green colour deficiency: sensitivity of the Ishihara and American Optical Company (Hard, Rand and Rittler) pseudo-isochromatic plates to identify slight anomalous trichromatism.
tsk_4a57abb949b00	15716159	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15716159&retmode=ref&cmd=prlinks	Kanizsa subjective figures capture visual spatial attention: evidence from electrophysiological and behavioral data.
tsk_4a57abb949b00	19633711	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19633711&retmode=ref&cmd=prlinks	Saccadic compression of rectangle and Kanizsa figures: now you see it, now you don&#39;t.
tsk_4a57abb949b00	20460133	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20460133&retmode=ref&cmd=prlinks	Linking depth to lightness and anchoring within the differentiation-integration formalism.
tsk_4a57abb949b00	21549722	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21549722&retmode=ref&cmd=prlinks	The time-course of global and local attentional guidance in Kanizsa-figure detection.
tsk_4a57abb949b0e	19449244	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19449244&retmode=ref&cmd=prlinks	Extending the administration time of the letter fluency test increases sensitivity to cognitive status in aging.
tsk_4a57abb949b1c	15006670	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15006670&retmode=ref&cmd=prlinks	Task analysis complements neuroimaging: an example from working memory research.
tsk_4a57abb949b2b	20705744	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20705744&retmode=ref&cmd=prlinks	Theoretical explanations for preschoolers&#39; lowercase alphabet knowledge.
tsk_4a57abb949b2b	20798398	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20798398&retmode=ref&cmd=prlinks	When mental inflexibility facilitates executive control: beneficial side effects of ruminative tendencies on goal maintenance.
tsk_4a57abb949b38	19122740	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19122740&retmode=ref&cmd=prlinks	A Diffusion Model Account of Criterion Shifts in the Lexical Decision Task.
tsk_4a57abb949b38	21507422	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21507422&retmode=ref&cmd=prlinks	Word recognition in child second language learners: Evidence from cognates and false friends.
tsk_4a57abb949b46	18728197	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18728197&retmode=ref&cmd=prlinks	Inferior parietal lobule supports decision making under uncertainty in humans.
tsk_4a57abb949b46	17015181	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17015181&retmode=ref&cmd=prlinks	Neural mechanism for stochastic behaviour during a competitive game.
tsk_4a57abb949b46	20161807	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20161807&retmode=ref&cmd=prlinks	Modeling the value of strategic actions in the superior colliculus.
tsk_4a57abb949b54	2256900	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=2256900&retmode=ref&cmd=prlinks	The Maudsley Obsessional-Compulsive Inventory: a psychometric investigation on Chinese normal subjects.
tsk_4a57abb949b54	11037392	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11037392&retmode=ref&cmd=prlinks	Psychometric analysis of racial differences on the Maudsley Obsessional Compulsive Inventory.
tsk_4a57abb949bb1	1202204	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=1202204&retmode=ref&cmd=prlinks
tsk_4a57abb949bb1	18625866	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18625866&retmode=ref&cmd=prlinks	Detecting dementia with the mini-mental state examination in highly educated individuals.
tsk_4a57abb949bb1	21435904	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21435904&retmode=ref&cmd=prlinks	A multistate model of cognitive dynamics in relation to frailty in older adults.
tsk_4a57abb949bbf	11095535	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11095535&retmode=ref&cmd=prlinks	Basal ganglia involvement in memory-guided movement sequencing.
tsk_4a57abb949bbf	12507044	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12507044&retmode=ref&cmd=prlinks	Motor sequencing in Parkinson&#39;s disease: relationship to executive function and motor rigidity.
tsk_4a57abb949bcd	25140143	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25140143&retmode=ref&cmd=prlinks	Effective connectivity among the working memory regions during preparation for and during performance of the n-back task.
tsk_4a57abb949bcd	15846822	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15846822&retmode=ref&cmd=prlinks	N-back working memory paradigm: a meta-analysis of normative functional neuroimaging studies.
tsk_4a57abb949bdb	16059856	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16059856&retmode=ref&cmd=prlinks	Measuring dexterity in children using the Nine-hole Peg Test.
tsk_4a57abb949bdb	14527120	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14527120&retmode=ref&cmd=prlinks	Adult norms for a commercially available Nine Hole Peg Test for finger dexterity.
tsk_4a57abb949be9	17167092	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17167092&retmode=ref&cmd=prlinks	Discrimination training alters object representations in human extrastriate cortex.
tsk_4a57abb949be9	1554428	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=1554428&retmode=ref&cmd=prlinks	Object recognition versus object discrimination: comparison between human infants and infant monkeys.
tsk_4a57abb949be9	18493749	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18493749&retmode=ref&cmd=prlinks	H3 receptor antagonists reverse delay-dependent deficits in novel object discrimination by enhancing retrieval.
tsk_4a57abb949bf6	25886063	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25886063&retmode=ref&cmd=prlinks	Inhibition Ability of Food Cues between Successful and Unsuccessful Restrained Eaters: A Two-Choice Oddball Task.
tsk_4a57abb949bf6	14670576	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14670576&retmode=ref&cmd=prlinks	What is odd in the oddball task? Prefrontal cortex is activated by dynamic changes in response strategy.
tsk_4a57abb949bf6	12165350	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12165350&retmode=ref&cmd=prlinks	Correlations and dissociations between BOLD signal and P300 amplitude in an auditory oddball task: a parametric approach to combining fMRI and ERP.
